feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,class
-1.1662118008163385,2.382641676355217,0.7619513410407078,-0.3059979309950505,-0.24390117346869852,-0.02538070969431563,-0.2266485099112236,-0.455316635161061,0.03107617643198065,0.09427281035780356,-0.011952743896697844,-0.11817829815120927,-0.05498166422539069,0.4314111473676568,0.2027430221178213,0.001475221900907097,0.21999568567529282,0.28209244320164784,-0.7858568288341093,-2.406547164148629,1.6204160688910247,-2.4065471641486162,-0.7858568288341176,0.28209244320164645,0.21999568567529307,0.0014752219009098405,0.20274302211781328,0.43141114736765784,-0.0549816642253838,-0.11817829815120434,-0.011952743896706019,0.09427281035780957,0.03107617643198451,-0.4553166351610593,-0.22664850991122856,-0.025380709694308855,-0.24390117346869733,-0.3059979309950543,0.7619513410406991,2.382641676355227,Am
-1.0337081077079737,2.528696617233986,0.42784884382528426,0.08809457137730371,0.02968567530775803,0.1211818777735486,-0.05200242269257492,-0.42435150409999706,-0.13791814134448288,-0.029894863031956428,-0.010594686374056922,0.008705490283832594,0.11672876859635534,0.4031621313518745,0.030813049944454263,-0.142371250521675,-0.05087504805588079,-0.1092839441254252,-0.44903821657340365,-2.5498859899821142,1.4363061899222958,-2.549885989982105,-0.4490382165734114,-0.10928394412542458,-0.05087504805588233,-0.1423712505216722,0.03081304994444698,0.4031621313518769,0.11672876859636223,0.008705490283837962,-0.010594686374065014,-0.029894863031950245,-0.1379181413444806,-0.4243515040999942,-0.05200242269257794,0.12118187777355548,0.029685675307757863,0.08809457137730216,0.427848843825277,2.5286966172339937,Am
-0.5101139372443012,2.6380658279344513,0.6508293834909727,0.08530726062485121,0.03818378253309119,0.1361445223065628,-0.0522667802522943,-0.4201126137350682,-0.09231124338454275,0.06764239693835197,-0.005228262349726848,-0.07809892163781444,0.08185471868507675,0.409656089035607,0.04181025555283476,-0.14660104700602763,-0.048640307232552984,-0.0957637853243113,-0.6612859081904313,-2.648522352633918,0.7087879065340638,-2.648522352633908,-0.6612859081904386,-0.0957637853243113,-0.04864030723255395,-0.14660104700602525,0.04181025555282785,0.4096560890356086,0.08185471868508329,-0.07809892163780971,-0.00522826234973454,0.06764239693835719,-0.09231124338454023,-0.4201126137350662,-0.05226678025229766,0.1361445223065692,0.03818378253309147,0.08530726062484931,0.6508293834909659,2.6380658279344584,Am
-0.7868830404813473,1.9823285879008232,-0.0364055273969668,-0.7568479485884023,-0.7345058977779017,-0.24107851679250764,-0.4347299783002592,-0.620641815957563,0.04153763904418761,0.10092818048468341,-0.008064925644676176,-0.11705803177404395,-0.05766749033355207,0.6045119646682034,0.4186001270109014,0.22494866550314424,0.7183760464885413,0.7407180972990441,0.020275676107609865,-1.9984584391901876,1.093350214979181,-1.998458439190179,0.020275676107602118,0.7407180972990435,0.7183760464885409,0.224948665503147,0.41860012701089405,0.6045119646682054,-0.05766749033354534,-0.11705803177403992,-0.008064925644684319,0.10092818048468784,0.04153763904419057,-0.6206418159575612,-0.43472997830026344,-0.24107851679250075,-0.7345058977779008,-0.7568479485884042,-0.036405527396973884,1.9823285879008299,Am
-1.2794117258087303,2.2269342929945646,0.44341035394292966,-0.7478355021227852,-0.36035121331887526,-0.011334583954682042,-0.5384698378731648,-0.6569900431852919,0.32914451611376044,-0.022720863748878547,-0.01311295314137608,-0.0035050425338830848,-0.3553704223965267,0.630764136902531,0.5122439315904066,-0.014891322328082601,0.33412530703611293,0.721609595840026,-0.46963626022568794,-2.253160199277332,1.7777039451811898,-2.25316019927732,-0.46963626022569666,0.7216095958400252,0.3341253070361132,-0.014891322328080667,0.5122439315903983,0.6307641369025327,-0.35537042239651984,-0.003505042533879089,-0.013112953141383455,-0.022720863748873114,0.3291445161137641,-0.6569900431852905,-0.5384698378731705,-0.0113345839546754,-0.3603512133188743,-0.7478355021227882,0.44341035394292094,2.2269342929945726,Am
-1.1892384355950827,2.4248453913851,0.500042034891695,-0.2909747875465461,0.07279617529928226,0.2604028747356925,-0.2835076068777697,-0.5997552958388453,0.1601691393583278,-0.06929346251708741,-0.012188748598520137,0.04491596532003735,-0.18454663655538223,0.5753777986417961,0.2591301096807231,-0.28478037193274525,-0.09717367249633231,0.2665972903494984,-0.5244195320887415,-2.4492228885821556,1.6524108823390138,-2.449222888582144,-0.5244195320887497,0.2665972903494983,-0.09717367249633287,-0.28478037193274325,0.2591301096807151,0.5753777986417983,-0.18454663655537512,0.04491596532004182,-0.012188748598527466,-0.06929346251708147,0.1601691393583309,-0.5997552958388433,-0.2835076068777743,0.26040287473569906,0.07279617529928263,-0.29097478754654793,0.5000420348916872,2.424845391385108,Am
-0.9370837327668369,2.459766528338926,0.6926261284513923,-0.3248704368712435,0.08299124599182237,0.28544467700225273,-0.3200114538262452,-0.5688862180398692,0.25887491685901576,-0.00682660640150611,-0.009604363340932178,-0.012382120280367316,-0.27808364354089343,0.5496774913579964,0.30080272714437506,-0.30465340368412863,-0.10219997267369617,0.3056617101893725,-0.7118348551332626,-2.4789752550208046,1.3020495397224174,-2.4789752550207935,-0.7118348551332706,0.3056617101893718,-0.1021999726736962,-0.3046534036841271,0.3008027271443671,0.549677491357998,-0.27808364354088677,-0.012382120280363361,-0.00960436334093914,-0.006826606401500808,0.25887491685901903,-0.5688862180398676,-0.3200114538262501,0.2854446770022588,0.08299124599182303,-0.32487043687124584,0.6926261284513847,2.4597665283389336,Am
-1.0650586592409776,1.8500075288579692,0.20636547799111668,-0.9650908214013628,-0.5708856204737919,-0.00982338889839576,-0.5758325842751396,-0.7199063604472353,0.35165452563869704,0.036750715496490956,-0.010916004605644378,-0.05858272470778787,-0.37348653484999844,0.6980743512359389,0.5540005750638458,-0.012008620312904051,0.549053611262494,0.9432588121900681,-0.22819748720241054,-1.8718395380692714,1.4798668342556118,-1.8718395380692603,-0.22819748720241867,0.943258812190067,0.549053611262495,-0.012008620312902032,0.5540005750638375,0.6980743512359406,-0.3734865348499918,-0.05858272470778471,-0.010916004605651489,0.03675071549649528,0.35165452563870087,-0.7199063604472344,-0.5758325842751455,-0.009823388898389433,-0.5708856204737905,-0.9650908214013656,0.20636547799110866,1.850007528857977,Am
-1.3201730012327617,1.9046231536566696,-1.571102359198584,1.320476902700329,-0.14716224575073203,-0.22046841635348993,0.06586247797510895,-0.40281029560611936,-0.16799173733484968,0.18674126628511917,-0.013530723811940738,-0.21380271390901048,0.1409302897109559,0.3757488479822283,-0.09292392559899859,0.1934069687295951,0.12010079812684575,-1.3475383503242206,1.5440409115746967,-1.9316846012805593,1.8343405060866422,-1.9316846012805582,1.5440409115746923,-1.3475383503242138,0.1201007981268375,0.19340696872960048,-0.09292392559900375,0.3757488479822373,0.14093028971096475,-0.21380271390900432,-0.01353072381195093,0.1867412662851244,-0.16799173733485215,-0.40281029560611165,0.06586247797511263,-0.2204684163534824,-0.14716224575073883,1.3204769027003356,-1.5711023591985855,1.904623153656673,Am
-1.3409040368842933,1.9939497702932183,-1.4229418267138656,1.2537677070084357,-0.19647185649357915,-0.2212910148901562,0.060643371737526104,-0.4008963513344909,-0.15727189569031833,0.2005713608751882,-0.01374320044755916,-0.22805776177031667,0.1297854947951872,0.37340995043936276,-0.08812977263265273,0.19380461399502408,0.16898545559845546,-1.2812541079035642,1.3954554258187408,-2.021436171188346,1.8631456538916806,-2.0214361711883435,1.3954554258187362,-1.2812541079035578,0.1689854555984477,0.19380461399502955,-0.08812977263265832,0.37340995043937136,0.12978549479519616,-0.22805776177031037,-0.013743200447569633,0.2005713608751936,-0.1572718956903204,-0.40089635133448337,0.06064337173752917,-0.22129101489014846,-0.1964718564935855,1.2537677070084414,-1.4229418267138672,1.9939497702932214,Am
-1.2686795335305274,1.8911832788853045,-1.5966939860130351,1.3269551753647928,-0.21805347087199733,-0.2618719650916725,0.07051032263388576,-0.39416937980027067,-0.13716114011827132,0.2125401951658859,-0.013002956701912354,-0.23854610856972022,0.1111552267144345,0.36816346639643655,-0.09651623603771854,0.23586605168783453,0.19204755746816798,-1.3529610887686279,1.5706880726092045,-1.9171891922891373,1.7627918882033269,-1.917189192289136,1.5706880726092,-1.3529610887686205,0.19204755746815963,0.23586605168784003,-0.0965162360377237,0.3681634663964456,0.11115522671444336,-0.23854610856971414,-0.013002956701922615,0.21254019516589084,-0.13716114011827385,-0.3941693798002629,0.07051032263388944,-0.2618719650916649,-0.21805347087200413,1.3269551753647995,-1.5966939860130362,1.8911832788853074,Am
